src,dst
385995,386483
386482,386483
386483,386484
388454,386484
389376,386484
507422,507109
508087,507109
518256,517622
518257,517622
517621,517623
517622,517623
515999,517624
517623,517624
515565,517625
516149,517625
517624,517625
515564,517626
517625,517626
517098,517636
517644,517636
517636,517637
518281,517637
517637,517638
518605,517638
519146,517639
517638,517639
517635,517640
517639,517640
516497,517641
517640,517641
515390,517642
517641,517642
515391,517643
517642,517643
283302,282891
283660,282891
282419,282891
415459,413964
413963,413964
518252,517756
519298,517756
517756,517757
517759,517757
517080,517758
517757,517758
517082,517760
517761,517760
516642,517763
517765,517763
517763,517764
518789,517764
518280,517777
518421,517777
519451,517777
517777,517778
518101,517778
517245,517779
517778,517779
516496,517780
517779,517780
516162,517781
517780,517781
517643,517782
517781,517782
515573,517783
517782,517783
513804,517784
517783,517784
512980,517785
517784,517785
512648,517786
517785,517786
512981,517787
513107,517787
517786,517787
512327,517788
517787,517788
511208,517789
517788,517789
510514,517790
517789,517790
511802,517791
517790,517791
510678,517792
517791,517792
509161,517793
517792,517793
509310,517794
517793,517794
511207,517795
517794,517795
388060,386764
388611,386764
385826,386770
386117,386770
492976,492977
492980,492977
385659,386925
385983,386925
387892,386934
390098,386934
386934,386935
387267,386935
385478,386936
386935,386936
386936,386937
387268,386937
384126,386938
386937,386938
384489,386939
386258,386939
386938,386939
383797,386940
386939,386940
385338,386941
386940,386941
385123,386942
386941,386942
383798,386943
386942,386943
383799,386944
386943,386944
385479,386945
386944,386945
382873,386946
386945,386946
382874,386947
386946,386947
393223,386952
387281,386952
386487,386953
386952,386953
385998,386954
386951,386954
386953,386954
384804,386955
386954,386955
385834,386956
386955,386956
385833,386957
386956,386957
518957,518094
517443,518094
517754,518094
518094,518095
519297,518095
386763,387093
387870,387093
385829,387098
387881,387098
384944,387099
387098,387099
386928,387100
387099,387100
385105,387101
387100,387101
386255,387102
387101,387102
387102,387103
387113,387103
387103,387104
387261,387104
386771,387105
387104,387105
384118,387106
384796,387106
387105,387106
385988,387107
387106,387107
385477,387108
387107,387108
383791,387109
387108,387109
383921,387110
387109,387110
383792,387111
387110,387111
383287,387112
387111,387112
386931,387116
387644,387116
387116,387117
387643,387117
387649,387125
389012,387125
387125,387126
387282,387126
386780,387127
387126,387127
385484,387128
387127,387128
517226,518253
517227,518253
518960,518254
518792,518254
517089,518255
518254,518255
517775,518262
518798,518262
517243,518263
518262,518263
517242,518264
518263,518264
518264,518265
518968,518265
517241,518266
518265,518266
517633,518267
518266,518267
518267,518268
518419,518268
519446,518268
518800,518272
518801,518272
518272,518273
518799,518273
518273,518274
518279,518274
517095,518275
518274,518275
519142,518276
518271,518276
518275,518276
518270,518277
518276,518277
517244,518278
518277,518278
388209,387256
388210,387256
386473,387260
386769,387260
387895,387269
388078,387269
386779,387270
387269,387270
385341,387271
387270,387271
384357,387272
387271,387272
386950,387273
388080,387273
387273,387274
388621,387274
386127,387275
387274,387275
385997,387276
386263,387276
387275,387276
387276,387277
387474,387277
387277,387278
387280,387278
385481,387279
387278,387279
387475,387281
387898,387281
518804,518420
519448,518420
519145,518421
518604,518421
385660,387448
385984,387448
387448,387449
387873,387449
387887,387456
388073,387456
387456,387457
391603,387457
386479,387458
387457,387458
387458,387459
389374,387459
385669,387460
387459,387460
384799,387461
387460,387461
386480,387462
387461,387462
384636,387463
387462,387463
386119,387464
387463,387464
386773,387465
387464,387465
384637,387466
387465,387466
384638,387467
387466,387467
386488,387476
388457,387476
518096,518576
519907,518576
517445,518577
518576,518577
518577,518578
520306,518578
518578,518579
519779,518579
518579,518580
521090,518580
517760,518581
518597,518581
518581,518582
518788,518582
518580,518583
518582,518583
518583,518584
520774,518584
518584,518585
521254,518585
522683,518586
518585,518586
518586,518587
522142,518587
518587,518588
521255,518588
518588,518589
520307,518589
518589,518590
519780,518590
518590,518591
520308,518591
518591,518592
523311,518592
518592,518593
522336,518593
518593,518594
521091,518594
519136,518595
518594,518595
518595,518596
521490,518596
518959,518597
519436,518597
517085,518598
518253,518598
517764,518599
518598,518599
413492,414131
414130,414131
387259,387638
387876,387638
283059,283060
284026,283060
386949,387646
387473,387646
387646,387647
388079,387647
388081,387649
388625,387649
479672,479673
481602,479673
283855,283066
283065,283066
518958,518788
517081,518788
385987,387880
387640,387880
387880,387881
388788,387881
517225,518956
518251,518956
520776,518961
521093,518961
386120,387890
387889,387890
520045,518965
519443,518965
518965,518966
519442,518966
388461,387899
388628,387899
387899,387900
388460,387900
519296,519119
519906,519119
517442,519120
519119,519120
517753,519121
519120,519121
517617,519122
519121,519122
517078,519123
519122,519123
515559,519124
519123,519124
515558,519125
519124,519125
514611,519126
519125,519126
512963,519127
519126,519127
512809,519128
519127,519128
512810,519129
519128,519129
511766,519130
519129,519130
510663,519131
519130,519131
506328,519132
519131,519132
519132,519133
504753,519133
518406,519134
519781,519134
519134,519135
518097,519135
387641,388064
387262,388064
518258,519138
518408,519138
385991,388067
388066,388067
387454,388069
388068,388069
388069,388070
386118,388070
388074,388075
388795,388075
387894,388076
388075,388076
501125,501587
501586,501587
500099,501605
501604,501605
389001,388217
390261,388217
388616,388220
389003,388220
388220,388221
389910,388221
518956,519296
518095,519296
389747,388225
389748,388225
388225,388226
387897,388226
518603,519303
519441,519303
520067,519304
519449,519304
519304,519305
519617,519305
516872,519306
517634,519306
519305,519306
516326,519307
519306,519307
501622,501623
502712,501623
543363,545320
545319,545320
413949,414249
414642,414249
547016,545323
548455,545323
414949,414254
416001,414254
519916,519450
520068,519450
414258,414255
414951,414255
414255,414256
414795,414256
540579,545329
545328,545329
540162,545331
545330,545331
387871,388416
387872,388416
388416,388417
388420,388417
388417,388418
389352,388418
388418,388419
389351,388419
387258,388421
388427,388421
388421,388422
390089,388422
388422,388423
390090,388423
388423,388424
388968,388424
388424,388425
389724,388425
388425,388426
390592,388426
386766,388429
388428,388429
387634,388430
387635,388430
388429,388430
388430,388431
389353,388431
388431,388432
389541,388432
386767,388433
388432,388433
386114,388436
387636,388436
387096,388438
387450,388438
388437,388438
387637,388439
388438,388439
388212,388442
388997,388442
369875,370575
370574,370575
388446,388445
389358,388445
387886,388449
388216,388449
387896,388455
388622,388455
370050,370581
370580,370581
517093,523501
523500,523501
520487,523503
523502,523503
391117,392432
392655,392432
523504,523505
519786,523505
392433,392434
392435,392434
520304,519599
520480,519599
518787,519600
519599,519600
519600,519601
521488,519601
518962,523507
523506,523507
519603,519604
521258,519604
518790,519605
519604,519605
519783,519605
519605,519606
520915,519606
519606,519607
521492,519607
522686,519608
519607,519608
522685,519609
519608,519609
370066,370593
370592,370593
391974,392439
392296,392439
392439,392440
393204,392440
392440,392441
392660,392441
391606,392442
391976,392442
392129,392442
392441,392443
392442,392443
391982,392444
392130,392444
370075,370599
370805,370599
389223,388613
389575,388613
388619,388620
389231,388620
389232,388621
388620,388621
389235,388623
388799,388623
388227,388624
388623,388624
388459,388626
389380,388626
389237,388627
388626,388627
519137,519785
519438,519785
518794,519787
519139,519787
518259,519789
518601,519789
519789,519790
519910,519790
519788,519791
519790,519791
519614,519792
519791,519792
519911,519794
520597,519794
519302,519795
519794,519795
518964,519796
519795,519796
520043,519797
519796,519797
519913,519798
520489,519798
265736,267077
267076,267077
386925,388778
388433,388778
386926,388779
388778,388779
387449,388780
388779,388780
387874,388781
388780,388781
388781,388782
389725,388782
386768,388783
388782,388783
388783,388784
389542,388784
387882,388789
388063,388789
388801,388802
389379,388802
519601,519906
520305,519906
520757,519906
519301,519908
519909,519908
519787,520031
520036,520031
520031,520032
521095,520032
520032,520033
521260,520033
520033,520034
521498,520034
518410,520035
518795,520035
519613,520036
520035,520036
519793,520039
520311,520039
520038,520040
520039,520040
520040,520041
521645,520041
520041,520042
522146,520042
520777,520044
521514,520044
520063,520049
520922,520049
520049,520050
522520,520050
520050,520051
519914,520051
520051,520052
522992,520052
520052,520053
520316,520053
520053,520054
518268,520054
520054,520055
519800,520055
520048,520056
520055,520056
520056,520057
519445,520057
520057,520058
518418,520058
520058,520059
517774,520059
520059,520060
517240,520060
520060,520061
518797,520061
520061,520062
518417,520062
519615,520063
520601,520063
519801,520064
520603,520064
520064,520065
519616,520065
388214,388996
388995,388996
388213,388998
388787,388998
388076,389004
389375,389004
389004,389005
390464,389005
388453,389006
389005,389006
389378,389010
390299,389010
389236,389011
389010,389011
388800,389012
389011,389012
387632,389213
388966,389213
389213,389214
390087,389214
388610,389215
389214,389215
388967,389216
389215,389216
389216,389217
389897,389217
389217,389218
389899,389218
389218,389219
390940,389219
389219,389220
390939,389220
388450,389227
388451,389227
348381,348877
348876,348877
479953,479950
479949,479950
480604,479951
479950,479951
388444,389354
389222,389354
390256,389355
390745,389355
389365,389359
389730,389359
388448,389360
389359,389360
389360,389361
389906,389361
389361,389362
389729,389362
387453,389363
389362,389363
387115,389364
389363,389364
389907,389366
390460,389366
389225,389367
389366,389367
389224,389368
389367,389368
390259,389372
390260,389372
389228,389373
389372,389373
387265,389374
389373,389374
480739,479961
481276,479961
348897,348890
349518,348890
519602,520482
520481,520482
348696,348891
348890,348891
519437,520484
519784,520484
477599,479964
479963,479964
345788,348893
346909,348893
348892,348893
479080,479966
479965,479966
358353,357767
358546,357767
520312,520596
520919,520596
520924,520602
522157,520602
520066,520604
520926,520604
408656,389545
389903,389545
392643,389545
392651,389545
388996,389546
389545,389546
389546,389547
389728,389547
387097,389548
389547,389548
385330,389549
389548,389549
388062,389550
389549,389550
388443,389551
389550,389551
389551,389552
390944,389552
388999,389553
389552,389553
394982,389554
389553,389554
389554,389555
392124,389555
389555,389556
391591,389556
389556,389557
392821,389557
389557,389558
391969,389558
389354,389559
389558,389559
389000,389560
389559,389560
389560,389561
391970,389561
388789,389562
389561,389562
389562,389563
391438,389563
387883,389564
389563,389564
389355,389565
389564,389565
388064,389566
389565,389566
389356,389567
389566,389567
386474,389569
389568,389569
386929,389570
389569,389570
389570,389571
390456,389571
386475,389572
389571,389572
385665,389573
389572,389573
385108,389574
389573,389574
389583,389580
389917,389580
388223,389581
389580,389581
387123,389582
389581,389582
388796,389583
389230,389583
390953,389583
389233,389585
390103,389585
356473,357770
357027,357770
546373,545543
545869,545543
520482,520758
521974,520758
520483,520759
520758,520759
520759,520760
521252,520760
520760,520761
521804,520761
520761,520762
524180,520762
525474,520763
520762,520763
523628,520763
520763,520764
521975,520764
520764,520765
522335,520765
520765,520766
523824,520766
524500,520767
520766,520767
520767,520768
523826,520768
525628,520769
520768,520769
525630,520770
520769,520770
527674,520771
520770,520771
527337,520772
520771,520772
